country_id,Year,Date,City,AQI,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (ppb),SO2 (ppb),CO (ppm),O3 (ppb),Temperature (°C),Humidity (%),Wind Speed (m/s)
1,2023,13/03/2023,New York,226.0764894,141.54,157.45,34.96,14.44,3.22,101.36,35.94,36.16,9.25
13,2023,13/03/2023,Istanbul,289.3732979,82.75,155.09,63.46,18.81,6.99,116.33,2.3,38.66,3.39
13,2023,13/03/2023,Istanbul,238.0407447,10.37,59.16,39.62,25.4,3.09,165.34,5.83,36.7,14.02
1,2023,13/03/2023,Los Angeles,254.8496809,132.3,151.04,6.77,34.16,6.48,11.77,0.08,76.63,15.3
10,2023,13/03/2023,Bangkok,188.3566913,146.7,19.19,49.25,49.01,8.91,107.53,2.24,73.29,3.29
19,2023,13/03/2023,Berlin,273.5332979,21.39,185.59,35.88,7.35,7.6,93.26,18.34,68.82,16.7
11,2023,14/03/2023,Mexico City,193.112118,21.89,18.84,89.82,24.11,9.08,119.46,-7.43,75.26,6.66
15,2023,14/03/2023,Johannesburg,250.9002128,93.41,119.3,96.69,6.75,2.25,93.65,38.65,42.23,11.23
6,2023,14/03/2023,Tokyo,190.8660695,94.71,48.51,80.01,46.7,2.44,10.1,3.85,86.4,5
10,2023,14/03/2023,Bangkok,166.4744995,131.89,164.88,18.49,6.48,7.27,34.4,12.98,12.93,18.01
6,2023,14/03/2023,Tokyo,194.9194737,35.32,63.5,25.54,41.28,3.18,183.26,18.49,32.31,3.82
13,2023,14/03/2023,Istanbul,176.6617492,137.06,60.81,95.98,35.82,5.27,117.67,25.63,81.82,19.43
2,2023,14/03/2023,London,266.2662766,30.87,76.16,62.27,29.07,0.63,51.92,13.98,70.37,15.85
3,2023,14/03/2023,Beijing,193.7420443,66.65,198.36,25.48,28.17,9.74,40.91,14.88,20.15,16.07
6,2023,14/03/2023,Tokyo,245.3393617,48.35,192.86,59.43,28.87,4.12,127.28,1.43,51.6,5.92
16,2023,14/03/2023,Toronto,170.8891465,48.23,80,51.32,38.45,9.97,82.48,14.91,41.96,12.26
6,2023,14/03/2023,Tokyo,141.18,132.22,75.51,90.54,47.8,4.53,184.37,17.63,34.94,5.43
7,2023,14/03/2023,Sydney,215.1759574,112.98,186.95,97.56,28.69,8.65,148.1,1.8,89.75,19.7
12,2023,14/03/2023,Madrid,283.538617,36.31,194.46,84.01,41.46,2.05,167.97,-4.44,89.32,8.98
4,2023,14/03/2023,Mumbai,223.4119149,105.2,45.07,8.77,18,2.16,40.75,39.6,44.32,16.98
5,2023,14/03/2023,Paris,156.7571128,86.47,126.06,60.76,28.67,5.13,103.03,3.2,65.94,7.28
11,2023,14/03/2023,Mexico City,90.47339056,85.47,20.05,13.61,38.31,4.35,72.56,20.41,41.97,9.01
7,2023,14/03/2023,Sydney,213.2907447,132.71,121.4,54.37,41.68,4.1,12.16,21.53,15.18,10.45
3,2023,14/03/2023,Beijing,282.3695745,95.37,146.18,8.78,39.21,2.11,153.38,30.6,80.52,19.81
7,2023,14/03/2023,Sydney,190.4426765,137.06,75.68,17.84,22.98,1.42,55.54,-0.6,69.86,17.74
16,2023,14/03/2023,Toronto,171.2454162,94.02,196.27,83.2,23.25,1.55,29.34,26.36,93.09,19.55
15,2023,14/03/2023,Johannesburg,170.7289474,138.28,190.91,43.57,2.8,5.03,44.21,-0.76,89.57,2.83
8,2023,15/03/2023,Rio de Janeiro,94.1,108.88,83.63,50.46,15.19,4.43,23.12,15.48,97.69,16.1
12,2023,15/03/2023,Madrid,280.6423404,105.74,182.03,44.08,2.95,2.88,35.15,16.07,50.22,16.47
17,2023,15/03/2023,Seoul,191.2057895,83.35,74.41,99.52,23.92,4.45,114.5,38.89,27.4,8.43
14,2023,15/03/2023,Moscow,284.286383,137.66,193.9,74.44,4.15,9.3,187.89,38.34,49.65,15.97
1,2023,15/03/2023,New York,243.9070213,96.14,138.1,27.65,43.94,3.36,48.92,-8.68,24.16,19.63
1,2023,15/03/2023,New York,208.1617021,71.75,175.47,96.59,22.28,9.09,143.06,19.59,58.34,19.5
14,2023,15/03/2023,Moscow,133.7733668,62.5,105.46,12.9,36.27,7.82,165.77,17.05,17.41,4.98
15,2023,15/03/2023,Johannesburg,263.9492553,62.49,96.54,25.1,2.58,4.25,74.76,-1.14,39.35,18.97
2,2023,15/03/2023,London,198.2754478,118.88,157.59,36.04,15.39,1.01,20.29,-2.97,75.3,5.94
1,2023,15/03/2023,New York,161.4505796,16.11,88.07,60.13,9.96,2.31,136.02,25.93,18.75,0.92
11,2023,15/03/2023,Mexico City,211.2054255,135.27,36.53,51.76,25.6,3.2,139.57,22.61,69.41,15.2
2,2023,15/03/2023,London,294.4496809,32.5,120.35,66.92,30.19,2.35,58.27,9.17,83.43,19.83
1,2023,15/03/2023,New York,267.8987234,40.28,128.2,47.59,39.04,6.57,71.86,18.95,78.42,18.12
14,2023,15/03/2023,Moscow,272.3221277,72.64,71.93,20.54,29.75,9.84,163.75,12.11,32.5,13.3
12,2023,15/03/2023,Madrid,298.6097872,125.54,122.21,93.7,7.84,2.14,167.25,35.28,88.7,2.73
12,2023,15/03/2023,Madrid,171.632666,125.35,18.16,84.92,27.89,4.39,119.39,18.56,45.15,3.12
9,2023,15/03/2023,Cairo,217.2823404,73.9,173.9,94.68,1.84,6.34,185.08,19.79,95.75,1.08
4,2023,15/03/2023,Mumbai,215.102234,95.46,128.47,23.72,27.57,9.88,22.81,38.2,36.16,3.12
14,2023,15/03/2023,Moscow,261.8218085,15.46,102.9,83.94,6.99,8.81,44.44,-3.49,34.86,8.55
12,2023,15/03/2023,Madrid,178.5618546,21.34,88.24,74.62,13.83,2.69,181.62,-9.73,25.2,14.51
16,2023,15/03/2023,Toronto,209.9521277,51.48,129.91,30.28,28.92,2.55,101.59,-3.3,45.74,4.69
7,2023,15/03/2023,Sydney,287.2458511,84.92,169.36,86.84,14.75,3.89,121.46,24.36,99.58,16.67
14,2023,15/03/2023,Moscow,171.9837724,116.19,34.57,39.49,32.22,6.79,112.8,3.86,62.87,3.06
2,2023,15/03/2023,London,240.0312766,48.81,116.57,25.95,16.45,9.35,74.22,19.61,88.45,13.69
16,2023,15/03/2023,Toronto,176.940569,25.65,193.18,70.91,20.23,5.77,146.74,-3.52,31.28,15.33
8,2023,15/03/2023,Rio de Janeiro,265.5079787,75.74,189.58,20.16,32.53,9.07,84.74,37.34,48.14,12.54
8,2023,15/03/2023,Rio de Janeiro,154.6091675,120.63,20.97,7.55,9.83,4.81,115.69,12.44,74.14,10.55
6,2023,15/03/2023,Tokyo,183.7251844,68.31,92.94,8.85,10.94,7.23,194.73,5,89.71,13.35
18,2023,15/03/2023,Dubai,232.6168085,57.79,55.94,18.15,36.36,5.51,169.52,-2.06,93.95,3.76
5,2023,15/03/2023,Paris,236.3556383,50.82,182.03,23.98,49.49,8.85,173.72,18.02,99.77,5.28
8,2023,15/03/2023,Rio de Janeiro,93.90128755,13.91,183.88,52.3,30.61,6.27,198.68,30.01,50.93,11.05
1,2023,15/03/2023,Los Angeles,112.7698492,147.06,114.16,80.82,37.21,6.02,36.46,-5.3,84.72,7.3
5,2023,16/03/2023,Paris,257.8934043,71.15,160.5,8.63,5.51,7.72,155.05,-3.19,90.33,12.79
2,2023,16/03/2023,London,184.9902002,32.26,174.93,32.57,45.86,6.43,68.5,39.37,47.69,12.27
5,2023,16/03/2023,Paris,235.776383,51.61,179.61,40.45,16.32,4.07,58.62,29.12,80.39,8.67
2,2023,16/03/2023,London,214.2280851,114.02,139.22,49.3,18.99,6.13,64.17,-2.79,73.93,13.14
10,2023,16/03/2023,Bangkok,210.9315957,45.22,99.87,42.27,15.26,3.75,11.66,-3.12,86.73,3.08
13,2023,16/03/2023,Istanbul,293.3332979,22.77,134.41,8.15,37.53,7.2,196.73,-2.65,99.83,15.6
5,2023,16/03/2023,Paris,189.7357895,46.99,170.71,47.22,28.4,5.91,126.78,-4.51,79.61,1
6,2023,16/03/2023,Tokyo,96.09065217,119.57,118.09,94.79,10.05,4.95,77.96,14.49,20.3,3.22
11,2023,16/03/2023,Mexico City,184.1485774,122.83,109.46,65.43,47.89,3.75,121.27,25.48,55.05,17.1
4,2023,16/03/2023,Mumbai,296.7667021,67.91,113.98,56.25,34.39,8.13,136.05,9.27,35.64,8.75
17,2023,16/03/2023,Seoul,78.76666667,54.25,104.58,47.17,13.61,0.8,66.69,12.67,80.28,9.72
9,2023,16/03/2023,Cairo,198.5336143,35.74,158.92,91.34,28.41,2.53,116.04,23.19,51.98,2.57
11,2023,16/03/2023,Mexico City,222.8747872,53.63,134.16,36.83,31.95,1.98,15.95,14.02,67.06,0.53
3,2023,16/03/2023,Beijing,149.65,44.23,140.25,31.07,23.83,6.2,181.75,7.28,46.71,6.16
2,2023,16/03/2023,London,217.461383,14.76,43.25,90.34,13.18,5.93,92.82,0.3,95.75,12.03
11,2023,16/03/2023,Mexico City,161.4454162,30.07,98.19,82.7,7.18,6.44,179.82,23.62,92.79,5.34
1,2023,16/03/2023,New York,260.9792553,22.1,103.19,47,41.98,6.13,126.77,33.68,69.3,6.11
16,2023,16/03/2023,Toronto,278.7465957,75.73,44.07,76.38,25.22,5.33,71.03,18.37,90.94,16.79
16,2023,16/03/2023,Toronto,184.0814542,25.26,92.48,7.01,33.28,5.93,162.95,26.5,75.77,8.48
4,2023,16/03/2023,Mumbai,110.8643434,81.86,143.66,56.85,14.04,2.52,160.02,1.31,32.36,16.59
7,2023,16/03/2023,Sydney,140.6678392,30.87,50.59,23.54,10.49,7.13,139.02,19.26,75.87,6.26
19,2023,16/03/2023,Berlin,181.2158061,46.21,23.51,25.29,35.86,0.29,118.56,33.14,87.28,17.77
1,2023,16/03/2023,New York,124.9336683,120.56,57.94,97.75,28.28,5.26,115.43,3.09,41.56,18.81
15,2023,16/03/2023,Johannesburg,296.5560638,144.07,73.45,31.24,5.94,8.08,193.67,26.87,72.17,5.32
4,2023,16/03/2023,Mumbai,252.6590426,41.21,125.61,81.1,26.16,4.46,101.02,1.41,83.34,9.92
16,2023,16/03/2023,Toronto,222.8853191,121.33,188.22,57.7,24.13,8.53,81.91,25.81,34.25,8.89
4,2023,16/03/2023,Mumbai,168.5884211,119.7,130.52,10.96,33.03,7.74,38.65,23.15,99.97,7.71
1,2023,16/03/2023,New York,217.082234,115.65,140.54,94.85,2.09,8.42,196.93,6.5,45.88,13.98
13,2023,16/03/2023,Istanbul,232.6484043,11.96,111.1,21.26,20.44,2.31,36.39,-7.05,47.89,8.73
18,2023,16/03/2023,Dubai,147.1683417,147.56,112.7,71.75,45.72,6.06,65.98,1.22,46.55,3.5
1,2023,16/03/2023,New York,211.5740426,7.43,20.48,99.31,19.62,5.58,84.9,-3.2,72.06,19.45
19,2023,16/03/2023,Berlin,145.6417085,26.54,104.03,96.33,4.9,3.81,27.24,-1.43,27.78,4.07
3,2023,16/03/2023,Beijing,280.7792553,71.53,128.01,89.12,24.75,5.26,121.63,29.01,11.91,15.77
8,2023,17/03/2023,Rio de Janeiro,80.52618026,39.28,75.88,50.8,19.75,4.53,164.26,38.27,96.63,17.39
18,2023,17/03/2023,Dubai,236.0502128,112.9,92.8,50.24,46.05,3.22,95.85,21.04,52.1,12.72
5,2023,17/03/2023,Paris,281.4743617,110.16,69.56,76.43,16.74,3.32,166.59,35.72,60.43,14.98
14,2023,17/03/2023,Moscow,179.1401475,103.05,33.01,6.44,27.96,6.02,53.97,24.14,55.05,15.68
6,2023,17/03/2023,Tokyo,165.4315068,132.26,195.6,95.35,49.62,5.45,59.05,10.24,17.84,17.12
1,2023,17/03/2023,Los Angeles,278.3674468,44.91,102.54,32.16,22.63,3.6,86.82,1.17,75.67,18.99
16,2023,17/03/2023,Toronto,182.8783983,140.02,140.05,88.35,4.7,2.31,30.77,23.32,76.86,9.27
5,2023,17/03/2023,Paris,185.8214963,7.92,84.76,10.24,44.65,2.02,26.1,28.15,73.89,8.35
19,2023,17/03/2023,Berlin,220.8421277,7.49,170.04,74.61,42.1,5.7,193.31,18.62,56.85,6.73
8,2023,17/03/2023,Rio de Janeiro,234.4493617,108.95,152.84,29.39,31.61,3.49,123.95,12.41,14.35,9.54
6,2023,17/03/2023,Tokyo,293.5439362,120.66,161.93,54.39,38.12,8.47,188.08,18.4,74.6,12.66
1,2023,17/03/2023,New York,104.4718593,96.7,185.69,47.16,13.48,4.11,187.91,-4.44,24.84,14.59
1,2023,17/03/2023,New York,180.36902,47.63,80.62,20.89,34.11,5.61,37.83,-5.37,11.13,8.32
2,2023,17/03/2023,London,130.8678392,149.92,20.57,15.99,8.28,8.14,62.76,23.64,33.09,5.02
8,2023,17/03/2023,Rio de Janeiro,219.9047872,36.91,65.61,35.55,41.75,4.47,18.56,21.61,64.49,14.57
16,2023,17/03/2023,Toronto,262.3589362,112.38,38.95,44.08,30.6,6.02,40.78,4.44,83.92,15.49
12,2023,17/03/2023,Madrid,180.6375132,134.27,117.05,88.31,15.17,0.43,139.28,13.96,10.07,0.86
9,2023,17/03/2023,Cairo,264.8128723,143.03,42.93,67.9,27.47,1.77,182.41,1.22,83.31,6.8
14,2023,17/03/2023,Moscow,175.5516333,110,153.2,7.16,35.1,4.69,37.9,16.19,78.43,2.47
12,2023,17/03/2023,Madrid,190.6337197,83.45,18.97,75.78,10.15,6.16,54.28,39.99,21.97,7.18
19,2023,17/03/2023,Berlin,199.7521602,26.14,32.65,32.03,10.85,1.24,11.24,-0.96,23.5,15.82
3,2023,17/03/2023,Beijing,287.2669149,117.24,97.9,46.01,12.42,4.81,67.46,16.18,28.52,15.61
1,2023,17/03/2023,New York,194.6404636,122.94,137.71,89.59,6.35,5.25,11.77,19.91,76.16,7.71
15,2023,17/03/2023,Johannesburg,153.1147368,134.83,16.94,74.36,22.67,9.02,124.84,36.63,42.72,3.87
15,2023,17/03/2023,Johannesburg,65.72969697,47.98,78.96,18.29,38.6,1.25,137.76,8.7,11.4,5.43
9,2023,17/03/2023,Cairo,292.9541489,145.16,103.59,30.69,14.34,3.96,193.87,-7.41,65.84,2.05
14,2023,17/03/2023,Moscow,287.4459574,54.04,49.61,19.51,11.59,6.01,179.46,33.42,66.42,0.62
11,2023,18/03/2023,Mexico City,215.2075532,105.98,101.71,77.06,34.9,7.6,39.01,-8.83,16.46,11.97
16,2023,18/03/2023,Toronto,161.2285564,82.28,90.5,75.99,46.6,7.79,140.14,-1.4,60.68,6.91
1,2023,18/03/2023,Los Angeles,191.6457323,134.68,11,38.28,22.35,6.5,141.76,-7.45,18.74,3.26
11,2023,18/03/2023,Mexico City,94.8055794,47.05,175.71,19.01,28.49,1.61,66.61,34.8,91.62,10.61
10,2023,18/03/2023,Bangkok,242.3798936,107.2,131.48,25.33,45.72,3.68,135.72,-6.89,88.94,12.64
13,2023,18/03/2023,Istanbul,182.3155954,12.66,98.69,66.48,11.08,3.36,23.9,35.77,39.73,17.91
9,2023,18/03/2023,Cairo,156.5970495,7.81,131.58,28.35,27.86,1.37,108.42,1.67,52.58,3.65
1,2023,18/03/2023,Los Angeles,224.4019149,8.3,39.18,27.44,17.8,6.51,81.09,39.8,40.58,1.55
16,2023,18/03/2023,Toronto,285.2026596,39.48,35.09,5.46,45.67,3.25,25.52,29.92,35.44,19.24
3,2023,18/03/2023,Beijing,179.9972603,10.41,12.98,7.17,33.37,2.34,116.32,21.13,49.81,19.31
13,2023,18/03/2023,Istanbul,145.59,5.66,54.26,54.62,32.82,5.78,185.95,37.41,37.95,19.74
16,2023,18/03/2023,Toronto,211.8689362,111.66,93.01,19.96,10.38,3.3,29.08,13.92,27.55,10.89
9,2023,18/03/2023,Cairo,110.8,133.59,150.97,5.35,1.19,5.24,128.22,11.39,90.84,2.54
9,2023,18/03/2023,Cairo,136.315,66.34,190.61,74.11,45.76,4.68,74.2,6.89,45.07,4.4
9,2023,18/03/2023,Cairo,203.5487234,116.15,75.24,18.93,28.02,5,20.51,22.46,67.78,7.5
7,2023,18/03/2023,Sydney,72.62434343,136.76,32,14.97,29.13,7.31,145.29,-8.23,33.34,10.54
1,2023,18/03/2023,Los Angeles,232.3008511,32.93,25.9,87.63,18.72,5.67,60.48,3.94,89.83,5.82
5,2023,18/03/2023,Paris,129.4396985,134.22,16.17,18.07,34.73,7.94,81.1,8.73,40.05,14.24
5,2023,18/03/2023,Paris,238.6621277,75.31,52.99,94.4,24.07,0.98,69.27,-4.97,76.52,15.8
16,2023,18/03/2023,Toronto,236.9559574,140.5,28.75,72.24,39.49,1.18,119.49,17.67,89.48,7.33
11,2023,18/03/2023,Mexico City,177.0644889,17.68,171.81,32.12,9.52,2.03,83.74,37.44,57.23,18.81
18,2023,19/03/2023,Dubai,178.0403583,13.38,172.68,28.61,8.71,1.12,110.32,-0.81,57.04,15.13
9,2023,19/03/2023,Cairo,292.3538298,95.24,112.64,34.17,5.48,6.7,121.23,21.6,15.6,16.76
13,2023,19/03/2023,Istanbul,204.7388298,72.83,182.4,91.88,42,1.67,176.49,4.87,67.38,7.67
3,2023,19/03/2023,Beijing,206.5081915,114.15,190.3,48.98,47.82,7.63,17.01,-9.87,42.25,2.02
18,2023,19/03/2023,Dubai,292.3432979,66.7,154.72,28.2,42.5,4.62,64.68,27.28,36.31,16.89
8,2023,19/03/2023,Rio de Janeiro,260.2525532,22.38,116.77,17.94,8.36,5.38,156.14,18.79,39.97,12.65
3,2023,19/03/2023,Beijing,253.722766,127.1,182.87,89.4,33.58,8.83,72.22,-5.43,22.6,12.65
7,2023,19/03/2023,Sydney,167.0424658,130,126.25,75.64,1.73,5.58,94.76,18.46,41.55,14.65
6,2023,19/03/2023,Tokyo,298.4412766,116.55,15.85,8,48.47,3.81,106.48,12.08,47.46,2.04
7,2023,19/03/2023,Sydney,267.0561702,33.38,65.52,17.43,8.54,5.43,65.81,17.32,38.03,18.87
12,2023,19/03/2023,Madrid,223.1907447,134.85,161.22,5.08,44.17,3.43,72.8,-2.45,27.27,8.27
4,2023,19/03/2023,Mumbai,210.6788298,68.32,165.4,5.48,24.77,4.02,174.29,-7.79,47.68,16.03
4,2023,19/03/2023,Mumbai,146.1834171,72.71,64.06,9.32,16.89,7.35,134.04,24.06,49.12,0.9
18,2023,19/03/2023,Dubai,236.2397872,52.06,76.39,69.29,36.98,5.16,39.59,1.41,62.38,14.95
17,2023,19/03/2023,Seoul,91.69313305,137.88,22.93,7.51,19.47,6.49,100.78,-1.51,81.77,9.09
3,2023,19/03/2023,Beijing,78.46523605,137.29,93.8,97.1,27,7.25,173.73,35.98,64.27,17.49
16,2023,19/03/2023,Toronto,292.3854255,79.94,132.3,19.48,24.96,1.75,150.76,1.73,46.94,15.41
9,2023,19/03/2023,Cairo,173.0938883,65.8,95.39,53.76,29.84,4.53,149.75,-7.72,74.66,9.34
13,2023,19/03/2023,Istanbul,221.2212766,31.36,196.17,87.11,24.96,6.38,119.76,20.63,77.46,6.03
10,2023,19/03/2023,Bangkok,105.9984925,54.08,164.49,89.75,1.59,7.51,10.82,4.44,42.5,7.36
16,2023,19/03/2023,Toronto,240.6947872,44.4,23.54,31.67,40.04,9.23,192.74,30.38,89.59,10.78
17,2023,19/03/2023,Seoul,146.7497487,37.53,128.63,42.32,31,4.9,11.6,-8.53,19.87,8.63
1,2023,19/03/2023,New York,95.75193133,59.49,123.85,29.42,32.76,7.44,143.69,7.67,67.01,13.93
19,2023,19/03/2023,Berlin,187.9694415,107.87,125.07,23.34,24.27,9.87,71.86,6.05,70.31,14.91
19,2023,19/03/2023,Berlin,253.8070213,19.41,194.15,38.27,27.17,5.87,109.55,39.46,13.06,4.66
5,2023,19/03/2023,Paris,156.7829294,131.25,119.75,67.39,34.48,3.8,111.23,16.87,23.17,5.81
4,2023,19/03/2023,Mumbai,189.4668072,6.81,87.5,63.67,36.23,7.52,192.73,23.36,55.61,2.19
4,2023,19/03/2023,Mumbai,275.2394681,37.56,177.99,5.16,33.63,4.07,156.06,-9.39,25.59,13.83
10,2023,19/03/2023,Bangkok,217.0401064,86.57,25.19,99.88,30.63,4.46,36.29,17.67,59.35,13.76
2,2023,19/03/2023,London,205.5497872,120.95,85.26,16.6,3.76,2.81,198.52,35.74,71.72,0.56
3,2023,19/03/2023,Beijing,181.2829294,93.45,129.66,88.94,42.65,9.16,168.72,38.77,72.81,3.89
15,2023,19/03/2023,Johannesburg,201.5055319,95.74,52.14,94.81,15.37,0.63,162.26,16.17,56.87,11.68
1,2023,19/03/2023,New York,215.4919149,32.5,193.9,57.96,6.16,0.43,115.19,-7.04,33.21,6.97
9,2023,19/03/2023,Cairo,191.9710221,114.76,111.58,27.12,45.98,0.35,127.07,15.8,17.31,8.86
1,2023,19/03/2023,Los Angeles,272.9224468,98.29,175.67,75.82,20.67,8.18,35.45,35.24,53.01,8.49
8,2023,19/03/2023,Rio de Janeiro,230.5314894,51.17,72.25,32.68,22.58,5.73,192.77,23.39,12.8,17.44
15,2023,19/03/2023,Johannesburg,141.7758794,25.16,25.18,56.93,41.25,3.53,33.67,18.06,27.91,6.84
18,2023,19/03/2023,Dubai,193.5355111,149.55,157.39,38.41,1.92,1.37,125.2,0.93,23.22,14.05
3,2023,19/03/2023,Beijing,272.3326596,109.78,72.46,27.85,49.74,7.07,139.46,23.69,38.35,12.52
8,2023,19/03/2023,Rio de Janeiro,247.0771277,53.85,176.51,98.01,22.58,5.22,37.4,23.04,87.37,1.42
5,2023,19/03/2023,Paris,248.1408511,31.45,114.1,11.36,41.03,4.44,40.72,37.81,46.3,1.94
19,2023,20/03/2023,Berlin,168.3591149,7.36,133.56,66.2,32.53,3.59,143.1,36.39,85.5,10.49
13,2023,20/03/2023,Istanbul,295.9662766,137.92,89.16,23.01,21.37,6.31,115.99,12.25,31.13,6.06
13,2023,20/03/2023,Istanbul,284.6655319,95.92,140.66,75.18,49.24,1.43,109.06,-9.51,49.98,17.17
8,2023,20/03/2023,Rio de Janeiro,184.6855638,82.77,103.09,56.7,37.61,5.94,145.32,25.01,77.07,18.87
16,2023,20/03/2023,Toronto,214.5440426,59.69,181.46,18.82,4.84,6.35,65.61,13.74,32.4,9.27
13,2023,20/03/2023,Istanbul,158.4403583,147.33,98.01,58.2,22.18,2.86,144.97,2.52,57.71,16.71
1,2023,20/03/2023,New York,193.081138,31.85,160.5,66.93,19.97,3.91,11.33,28.52,65.08,5.56
1,2023,20/03/2023,New York,96.1,6.09,15.39,65.53,35.27,9.64,106.96,9.43,21.37,19.42
7,2023,20/03/2023,Sydney,204.9705319,15.11,157.21,19.67,19.55,5.04,49.97,-7.75,35.96,16.87
8,2023,20/03/2023,Rio de Janeiro,176.3312961,137,94.87,44.4,29.05,6.52,90.85,26,78.78,13.2
14,2023,20/03/2023,Moscow,102.0938384,55.19,118.65,46.82,3.92,4.13,109.77,9.23,89.26,14.39
12,2023,20/03/2023,Madrid,240.0734043,11.35,132.88,50.49,11.68,9.01,37.98,34.53,68.11,5.15
6,2023,20/03/2023,Tokyo,202.0110638,69.91,170.79,74.69,42.42,8.97,50.96,33.35,73.25,11.97
4,2023,20/03/2023,Mumbai,103.7222222,72.47,85.99,53.59,13.28,5.31,118.86,2.96,70.23,16.35
1,2023,20/03/2023,New York,242.0428723,120.74,100.05,5.32,15.78,3.54,36.23,-0.73,26.38,5.87
4,2023,20/03/2023,Mumbai,153.1634352,33.88,10.08,99.45,43.33,0.44,185.44,12.67,66.53,6.49
4,2023,20/03/2023,Mumbai,242.4114894,60.84,116.58,63.55,33.96,9.81,196.17,29.29,77.33,5.3
6,2023,20/03/2023,Tokyo,204.222766,89.12,43.8,15.17,41.03,0.57,91.26,11.68,37.28,12.49
13,2023,20/03/2023,Istanbul,211.521383,104.56,160.67,30.32,23.93,5.02,30.11,35.05,81.96,12.47
11,2023,21/03/2023,Mexico City,259.2625532,19.11,18.45,76.75,19.63,5.65,124.11,4.77,39.59,15.22
15,2023,21/03/2023,Johannesburg,177.8234984,18.76,99.62,55.81,46.96,6.01,16.84,36.3,13.44,16.27
5,2023,21/03/2023,Paris,61.51866667,110.68,136.45,58.84,19.76,3.1,159.37,13.53,30.46,18.79
3,2023,21/03/2023,Beijing,240.3788298,28.79,134.75,96.23,12.66,2.82,160.89,29.43,94.1,8.39
1,2023,21/03/2023,New York,235.5762766,36.56,101.12,38.17,9.68,5.21,157.84,21.7,69.74,2.16
16,2023,21/03/2023,Toronto,243.327766,90.69,18.43,67.94,44.3,1.02,111.91,6.05,66.5,6.9
15,2023,21/03/2023,Johannesburg,158.419705,104.32,42.56,20.36,13.22,0.58,102.92,38.11,18.4,12.78
14,2023,21/03/2023,Moscow,192.4178947,68.75,60.07,12.69,37.95,7.81,89.86,-0.17,41.91,8.69
15,2023,21/03/2023,Johannesburg,188.8420443,105.06,198.84,11.18,28.59,3.9,153.69,10.85,46.58,19.4
11,2023,21/03/2023,Mexico City,239.6837234,144.2,60.7,42.91,20.23,0.58,171.8,14.61,50.67,13.94
12,2023,21/03/2023,Madrid,212.2375532,61.03,35.57,9.67,46.63,8.89,99.19,11.24,64.73,2.34
11,2023,21/03/2023,Mexico City,196.3185458,52.98,99.01,8.7,41.13,9.1,164.04,16.98,91.28,7.85
11,2023,21/03/2023,Mexico City,188.9091675,86.12,35.8,43.66,15.19,0.6,192.09,16.87,82.69,7.18
17,2023,21/03/2023,Seoul,218.4197872,139,10.62,6.35,45.61,0.24,48.49,22.19,35.78,11.04
14,2023,21/03/2023,Moscow,188.6768177,69.57,169.93,54.34,21.11,4.24,115.63,24.86,85.84,13.87
5,2023,21/03/2023,Paris,224.8337234,111.58,178.28,73.39,44.97,1.7,138.83,0.23,43.91,7.03
15,2023,21/03/2023,Johannesburg,211.142234,128.47,95.7,21.71,42.38,3.69,18.2,25.61,92.56,1.54
8,2023,21/03/2023,Rio de Janeiro,291.6692553,22.36,25.06,7.53,26.21,5.71,161.32,22.04,64.16,3.67
2,2023,21/03/2023,London,220.0732979,107.45,75.69,17.55,5.72,1.68,51.53,7.64,43.78,6.7
15,2023,21/03/2023,Johannesburg,73.08464646,9.67,56.97,53.23,8.81,4.68,58.22,13.76,42.95,15.17
8,2023,21/03/2023,Rio de Janeiro,257.2088298,22.9,58.23,44.46,11.64,1.77,143.39,31.56,58.11,17.81
14,2023,21/03/2023,Moscow,258.8096809,67.87,179.96,9.96,19.92,4.18,146.19,34.47,95.8,12.01
10,2023,21/03/2023,Bangkok,255.5974468,76.84,106.68,10.99,2.87,5.02,128.63,35.17,67.61,8.38
14,2023,21/03/2023,Moscow,207.2243617,69.87,52.74,10.3,49.16,7.13,87.27,0.63,29.1,15.86
10,2023,21/03/2023,Bangkok,194.113804,128.79,27.1,41.44,1.85,7.84,22.06,22.33,37.16,5.96
5,2023,21/03/2023,Paris,160.9547368,123.26,85.23,39.19,8.13,6.68,142.73,8.29,37.2,4.2
6,2023,21/03/2023,Tokyo,251.2267021,107.79,184.41,73.63,27.92,0.65,116.67,15.02,43.94,15.64
13,2023,21/03/2023,Istanbul,270.3,143.27,63.45,68.99,3.53,5.04,93.61,14.19,43.15,11.79
10,2023,21/03/2023,Bangkok,194.6357895,128.92,64.98,87.17,32.77,4.37,27.02,15.82,96.54,12.07
11,2023,21/03/2023,Mexico City,185.0163158,42.59,89.15,66.05,38.63,5.15,122.54,3.49,82.68,16.02
16,2023,21/03/2023,Toronto,262.127234,74.96,102.22,79.06,19.51,7.62,102.06,4.41,35.05,4.25
16,2023,22/03/2023,Toronto,160.7226316,33.64,102.92,76.01,21.24,3.79,11.65,28.28,94.8,6.94
1,2023,22/03/2023,New York,292.575,113.68,193.4,18.8,3.03,3.65,61.48,18.46,91.09,19.28
16,2023,22/03/2023,Toronto,237.1771277,140.78,169.61,18.91,11.07,1.39,32.65,-7.54,20.67,5.1
