Date,City,Country,AQI,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (ppb),SO2 (ppb),CO (ppm),O3 (ppb),Temperature (°C),Humidity (%),Wind Speed (m/s)
2023-06-20,Bangkok,Thailand,,123.84,109.71,85.85,8.49,1.44,151.56,14.79,86.61,7.23
2023-06-20,Tokyo,Japan,,12.15,135.08,65.28,19.86,9.83,75.13,23.21,98.5,6.6
2023-06-20,Beijing,China,,142.26,55.56,40.04,25.71,8.86,179.36,35.78,95.04,15.18
2023-06-20,Bangkok,Thailand,,56.7,15.6,26.29,1.08,3.95,61.92,18.8,56.5,11.3
2023-06-20,Istanbul,Turkey,,134.43,42.17,28.17,15.26,4.59,76.26,0.53,24.92,12.2
2023-06-20,New York,USA,,133.54,110.25,52.83,25.57,1.63,173.93,29.91,55.44,11.25
2023-06-20,Cairo,Egypt,,12.66,129.93,55.84,25.96,2.34,42.45,32.31,89.55,8.44
2023-06-20,Dubai,UAE,,84.6,51.07,77.32,31.9,3.52,186.22,-2.33,59.32,14.4
2023-06-20,Istanbul,Turkey,,62.07,129.97,62.22,47.02,7.18,56.7,12.95,59.57,14.6
2023-06-20,London,UK,,29.22,119.54,99.15,1.67,8.72,24.21,7.85,98.52,15.4
2023-06-20,London,UK,,54.55,99.45,27.95,25.35,9.2,124.37,10.59,88.48,18.92
2023-06-20,Tokyo,Japan,,28.13,80.09,42.18,26.5,8.38,143.69,19.41,44.7,3.57
2023-06-20,Cairo,Egypt,,70.6,11.72,42.5,22.6,6.71,102.17,11.32,41.51,8.07
2023-06-20,Madrid,Spain,,143.94,157.42,20.96,24.23,6.78,53.55,7.7,43.16,3.33
2023-06-20,Los Angeles,USA,,28.99,32.69,49.07,7.56,1.81,84.8,34.48,60.18,12.56
2023-06-20,Istanbul,Turkey,,134.2,188.49,33.59,31.27,6.32,181.41,32.64,68.98,3.46
2023-06-20,New York,USA,,43.35,108.2,61.78,32.96,5.15,83.58,-1.61,32.95,19.39
2023-06-20,Bangkok,Thailand,,17.27,78.41,17.37,38.67,7.7,181.24,18.12,96.77,17.26
2023-06-21,Madrid,Spain,,142.21,73.79,19.41,2.3,5.31,49.86,1.93,35.25,15.1
2023-06-21,Berlin,Germany,,89.1,21.07,66.31,24.45,5.08,90.76,0.88,60.09,3.17
2023-06-21,Seoul,South Korea,,38.94,191.72,35.08,8.62,6.03,39.32,16.34,56.39,7.67
2023-06-21,New York,USA,,87.36,75.87,22.89,23.88,4.58,98.42,23.67,55.59,9.74
2023-06-21,Istanbul,Turkey,,55.64,154.19,27.6,8.29,3.32,191.65,24.72,10.55,9.71
2023-06-21,Johannesburg,South Africa,,117.85,108.91,90.93,16.93,2.99,20.69,4.26,60.46,3.19
2023-06-21,Seoul,South Korea,,138.79,73.47,5.66,32.51,6.15,153.11,27.79,40.08,6.16
2023-06-21,Seoul,South Korea,,54.63,166.61,73.84,10.64,1.05,77.17,-7.0,98.98,0.74
2023-06-21,Rio de Janeiro,Brazil,,44.68,73.35,74.82,16.88,6.95,10.47,4.46,67.92,9.63
2023-06-21,Moscow,Russia,,71.61,135.7,61.54,48.2,2.55,125.14,35.8,75.39,5.23
2023-06-21,Johannesburg,South Africa,,42.64,185.35,81.12,6.45,7.97,161.88,5.34,89.39,4.5
2023-06-21,Madrid,Spain,,10.6,19.46,55.95,42.18,1.24,196.11,22.09,95.38,8.26
2023-06-21,Berlin,Germany,,70.73,167.32,10.29,28.94,0.47,152.83,22.1,47.17,15.08
2023-06-21,Los Angeles,USA,,55.94,190.18,26.65,3.03,4.91,109.51,35.62,27.26,7.69
2023-06-21,Mumbai,India,,34.34,164.4,91.7,49.28,5.81,120.63,13.82,90.74,6.53
2023-06-21,Toronto,Canada,,76.83,99.21,70.75,15.22,5.27,185.11,23.05,48.47,9.14
2023-06-21,Rio de Janeiro,Brazil,,36.54,75.29,62.73,49.3,3.91,139.77,26.99,16.12,1.19
2023-06-21,Istanbul,Turkey,,29.01,43.63,31.85,35.61,5.92,11.16,13.05,10.21,2.9
2023-06-21,Bangkok,Thailand,,55.11,20.73,36.76,47.97,5.09,63.65,-1.91,91.46,4.07
2023-06-21,Bangkok,Thailand,,44.65,186.67,16.83,13.68,0.5,56.54,5.29,51.52,17.75
2023-06-21,Moscow,Russia,,110.8,28.41,42.1,36.51,9.68,77.85,17.69,16.23,16.39
2023-06-21,Istanbul,Turkey,,148.89,146.43,94.78,11.66,4.32,188.93,17.22,97.57,10.86
2023-06-21,Mumbai,India,,102.98,100.62,38.32,31.09,8.57,39.91,20.16,46.18,14.35
2023-06-21,Sydney,Australia,,48.41,39.59,69.18,32.86,1.93,177.71,38.85,88.03,15.01
2023-06-21,Tokyo,Japan,,96.73,35.06,99.56,38.26,1.8,148.94,37.97,77.65,13.35
2023-06-21,Seoul,South Korea,,88.31,23.63,91.56,41.33,4.42,37.2,36.94,87.06,0.76
2023-06-21,Mumbai,India,,43.89,154.45,68.74,11.24,0.66,25.04,3.33,54.3,4.04
2023-06-21,Seoul,South Korea,,110.96,106.01,23.29,22.65,1.66,167.74,13.84,97.14,6.44
2023-06-21,Mumbai,India,,145.43,108.4,59.37,9.5,3.01,102.95,20.18,42.67,15.68
2023-06-21,Bangkok,Thailand,,103.6,141.91,40.65,18.3,4.79,101.18,14.46,88.86,7.74
2023-06-21,Dubai,UAE,,73.41,58.26,33.69,10.32,8.8,71.49,-0.95,20.98,1.42
2023-06-21,Toronto,Canada,,38.72,13.09,10.81,36.35,1.17,32.48,-0.06,26.68,12.11
2023-06-21,Moscow,Russia,,87.16,43.22,66.7,4.31,1.83,163.32,30.68,66.99,9.25
2023-06-21,Toronto,Canada,,38.13,99.29,16.23,37.56,0.62,78.66,34.1,53.59,12.04
2023-06-21,London,UK,,148.31,44.45,64.95,37.8,5.58,48.06,25.14,65.76,2.35
2023-06-21,Mexico City,Mexico,,61.2,178.04,82.67,16.97,2.13,66.52,22.81,45.31,18.1
2023-06-21,Mexico City,Mexico,,83.22,116.79,21.4,27.36,7.99,181.17,9.51,89.16,5.15
2023-06-21,Los Angeles,USA,,74.18,132.28,81.13,28.32,8.54,105.4,37.44,40.56,9.35
2023-06-22,Seoul,South Korea,,19.85,49.66,79.71,33.63,7.25,67.8,-4.55,72.99,16.73
2023-06-22,Seoul,South Korea,,109.28,92.84,40.61,10.55,9.36,182.81,19.0,27.65,18.06
2023-06-22,Moscow,Russia,,56.9,125.97,18.77,43.52,0.47,23.72,12.88,79.25,9.31
2023-06-22,Seoul,South Korea,,5.21,134.47,49.29,35.82,4.42,39.82,5.25,60.67,4.48
2023-06-22,Cairo,Egypt,,44.18,72.56,24.77,38.33,6.64,187.11,37.38,55.86,12.76
2023-06-22,New York,USA,,54.57,86.01,80.04,47.59,6.55,199.55,-8.72,41.2,7.72
2023-06-22,Mumbai,India,,18.48,31.38,95.4,19.75,7.56,175.9,22.08,30.6,12.55
2023-06-22,Rio de Janeiro,Brazil,,77.61,123.11,40.92,2.77,3.24,65.39,-1.19,61.49,12.66
2023-06-22,Madrid,Spain,,126.67,45.98,83.55,15.71,5.42,180.62,26.85,34.23,10.41
2023-06-22,Seoul,South Korea,,40.57,33.43,87.02,17.3,5.53,131.24,12.38,68.99,17.85
2023-06-22,Toronto,Canada,,23.47,38.09,9.93,34.37,6.45,121.92,27.26,66.64,13.03
2023-06-22,Berlin,Germany,,21.1,122.84,51.81,29.83,5.37,47.29,-5.38,82.63,2.08
2023-06-22,Paris,France,,90.91,45.42,55.25,32.63,7.16,133.04,39.54,39.0,10.67
2023-06-22,Johannesburg,South Africa,,37.26,135.05,79.34,4.54,4.87,148.64,9.59,71.26,17.56
2023-06-22,Dubai,UAE,,19.63,110.11,29.95,41.17,1.81,54.4,34.3,34.9,10.94
2023-06-22,Madrid,Spain,,48.51,88.33,38.92,4.27,0.65,29.67,35.87,66.79,10.94
2023-06-22,Seoul,South Korea,,40.72,105.63,95.14,43.94,8.99,83.95,-1.2,99.03,8.83
2023-06-22,Mexico City,Mexico,,57.45,101.36,14.41,49.61,5.19,132.56,11.68,88.71,16.55
2023-06-22,Cairo,Egypt,,127.58,75.95,65.1,33.38,7.04,147.44,29.84,64.99,5.83
2023-06-22,Seoul,South Korea,,82.54,189.18,23.28,10.57,3.04,95.33,-3.34,76.07,17.59
2023-06-22,Dubai,UAE,,143.31,71.65,52.05,12.39,2.19,84.33,17.24,37.78,5.64
2023-06-22,Rio de Janeiro,Brazil,,41.34,176.51,88.45,47.1,6.5,46.65,34.09,28.56,12.65
2023-06-22,Los Angeles,USA,,55.31,94.99,90.91,7.93,6.97,115.02,28.87,88.15,8.55
2023-06-22,Cairo,Egypt,,16.82,97.68,67.22,35.75,7.84,62.14,-9.94,82.49,17.86
2023-06-22,Dubai,UAE,,41.03,117.17,41.12,28.61,5.14,177.59,4.11,12.83,16.56
2023-06-22,Seoul,South Korea,,93.39,91.37,41.27,6.06,0.3,173.75,39.19,98.79,9.35
2023-06-22,New York,USA,,15.73,75.42,52.68,40.9,3.71,101.13,26.52,18.0,12.99
2023-06-22,Dubai,UAE,,26.8,77.68,8.03,16.5,1.99,49.19,36.4,91.62,15.17
2023-06-22,Seoul,South Korea,,18.93,134.8,90.65,44.83,7.06,22.48,32.46,50.59,11.45
2023-06-22,Moscow,Russia,,38.4,58.61,33.59,9.41,4.44,120.32,26.46,15.38,6.01
2023-06-22,Bangkok,Thailand,,5.87,77.64,52.75,31.57,1.06,73.65,21.83,36.45,1.26
2023-06-22,Seoul,South Korea,,139.84,11.52,6.82,16.31,9.23,122.44,22.41,30.97,12.15
2023-06-22,Cairo,Egypt,,127.05,20.2,55.51,30.88,3.08,162.3,-8.29,11.89,8.53
2023-06-22,Cairo,Egypt,,23.88,149.42,43.0,34.51,6.46,166.69,29.94,26.51,3.78
2023-06-22,Mexico City,Mexico,,99.26,80.09,6.56,9.64,5.07,38.1,31.21,43.07,10.39
2023-06-22,Los Angeles,USA,,91.68,168.66,14.74,23.09,3.56,61.72,-9.31,55.26,9.87
2023-06-22,Beijing,China,,98.06,14.48,89.82,30.02,2.68,46.05,-5.98,14.24,15.86
2023-06-22,Rio de Janeiro,Brazil,,7.69,85.79,65.19,25.65,5.28,152.2,-6.64,26.04,11.89
2023-06-22,Cairo,Egypt,,62.25,20.07,84.1,3.86,5.52,59.11,-4.88,92.07,12.14
2023-06-22,London,UK,,134.95,60.91,50.55,18.42,1.47,20.3,36.94,20.0,4.64
2023-06-23,Mexico City,Mexico,,138.42,35.5,68.85,26.63,4.9,95.2,13.67,59.35,17.82
2023-06-23,New York,USA,,87.15,139.72,38.55,36.32,5.5,178.77,15.48,12.04,7.72
2023-06-23,Los Angeles,USA,,24.67,107.36,85.56,25.73,8.76,117.17,29.6,46.64,7.16
2023-06-23,Berlin,Germany,,19.0,198.52,24.14,48.29,7.4,133.99,28.62,33.32,14.36
2023-06-23,Bangkok,Thailand,,61.06,163.19,12.8,9.01,2.33,31.21,-3.12,65.3,5.0
2023-06-23,Rio de Janeiro,Brazil,,80.06,127.36,39.21,26.63,1.21,102.56,-5.93,98.63,19.22
2023-06-23,Seoul,South Korea,,88.16,71.65,40.77,12.28,9.24,158.2,19.94,41.56,13.29
2023-06-23,Rio de Janeiro,Brazil,,107.62,42.28,62.95,19.7,6.6,153.3,-4.21,22.04,15.87
2023-06-23,Madrid,Spain,,19.0,157.19,52.73,33.27,6.83,101.68,20.9,58.2,6.21
2023-06-23,London,UK,,96.12,184.98,20.03,15.96,7.25,93.61,34.38,55.44,17.8
2023-06-23,Mumbai,India,,18.44,111.27,6.68,1.7,2.81,169.71,12.6,97.28,13.11
2023-06-23,Tokyo,Japan,,16.59,92.22,61.91,4.2,5.74,63.86,-2.33,20.21,16.14
2023-06-23,Moscow,Russia,,89.99,26.89,17.97,7.93,4.3,182.76,26.92,40.62,5.34
2023-06-23,Cairo,Egypt,,11.84,119.6,24.95,14.75,6.52,108.71,-5.2,15.42,5.05
2023-06-23,London,UK,,126.71,50.28,29.03,16.85,1.51,69.16,1.07,48.81,4.13
2023-06-23,Istanbul,Turkey,,8.46,13.56,96.49,21.58,0.72,45.64,21.49,69.99,8.16
2023-06-23,Seoul,South Korea,,25.84,123.58,84.29,39.81,8.65,71.38,31.56,67.34,9.94
2023-06-23,Cairo,Egypt,,54.89,91.81,26.77,42.68,6.51,71.0,15.94,64.6,10.68
2023-06-23,Istanbul,Turkey,,74.55,104.98,62.52,36.12,3.3,99.06,-7.33,92.51,1.96
2023-06-23,Dubai,UAE,,54.24,101.26,28.45,5.8,0.8,186.92,4.69,53.9,18.89
2023-06-23,Rio de Janeiro,Brazil,,71.3,198.57,58.12,42.55,1.37,38.63,-1.83,48.22,11.78
2023-06-23,Berlin,Germany,,133.63,126.27,93.01,40.67,5.5,127.8,13.83,52.1,9.74
2023-06-23,Madrid,Spain,,71.53,132.15,77.86,20.47,4.37,194.24,21.93,10.13,8.34
2023-06-24,Toronto,Canada,,116.29,138.25,29.89,23.58,2.59,122.17,14.93,78.81,8.21
2023-06-24,Mexico City,Mexico,,131.58,33.95,35.01,9.99,3.1,36.99,12.2,86.23,10.3
2023-06-24,Istanbul,Turkey,,19.35,51.44,45.11,12.07,7.69,10.57,22.41,81.27,3.36
2023-06-24,Tokyo,Japan,,28.35,33.95,84.69,47.08,2.29,78.45,34.07,52.73,6.33
2023-06-24,London,UK,,108.28,63.71,61.29,38.33,7.08,105.62,7.04,36.71,9.37
2023-06-24,Beijing,China,,110.41,113.79,18.41,9.52,9.05,78.58,27.71,65.17,12.68
2023-06-24,Cairo,Egypt,,113.74,54.12,95.7,40.1,7.43,119.13,1.98,11.03,12.33
2023-06-24,Istanbul,Turkey,,120.51,11.55,85.7,27.74,6.34,52.8,-9.3,18.54,7.16
2023-06-24,Los Angeles,USA,,93.7,61.45,60.53,31.42,7.55,159.29,38.19,26.06,0.56
2023-06-24,Berlin,Germany,,88.0,69.23,83.63,36.93,2.29,85.15,39.02,64.91,2.02
2023-06-24,Seoul,South Korea,,27.35,109.8,36.67,16.96,3.16,120.63,32.34,94.79,12.05
2023-06-24,London,UK,,40.51,163.2,15.05,41.03,4.21,61.99,-6.46,96.65,12.5
2023-06-24,Tokyo,Japan,,120.05,129.46,46.18,15.88,4.32,123.02,25.29,78.69,18.52
2023-06-24,Bangkok,Thailand,,54.55,54.37,69.49,7.95,4.37,60.33,15.94,48.73,6.18
2023-06-24,Toronto,Canada,,25.17,108.34,70.32,32.62,6.6,47.09,5.24,39.98,4.93
2023-06-24,Dubai,UAE,,120.21,104.44,14.06,22.47,7.33,102.33,-0.36,51.13,9.39
2023-06-24,Rio de Janeiro,Brazil,,109.99,138.15,23.38,26.1,6.86,143.02,17.45,51.19,6.05
2023-06-24,Dubai,UAE,,80.99,102.01,58.69,27.0,0.79,156.6,33.29,87.77,19.37
2023-06-24,Paris,France,,65.48,72.21,31.12,42.28,6.12,166.75,-6.09,56.16,0.84
2023-06-24,Istanbul,Turkey,,7.08,26.61,23.18,11.9,2.62,154.79,22.99,82.02,5.83
2023-06-24,Dubai,UAE,,99.17,108.43,33.92,16.16,8.52,20.29,10.49,52.4,13.44
2023-06-24,Cairo,Egypt,,52.99,79.9,42.0,12.11,9.45,86.71,0.88,30.65,2.49
2023-06-24,Mumbai,India,,66.66,134.53,15.88,24.73,5.41,26.09,11.9,35.7,6.75
2023-06-24,Madrid,Spain,,140.18,83.67,9.12,28.92,8.76,57.55,35.24,75.12,7.14
2023-06-24,Rio de Janeiro,Brazil,,41.01,97.85,46.5,2.31,9.67,111.92,-9.3,12.54,15.28
2023-06-24,Toronto,Canada,,138.89,166.37,25.28,38.98,7.52,151.64,23.81,25.4,10.53
2023-06-24,Johannesburg,South Africa,,32.75,41.91,20.4,3.36,0.45,191.53,33.49,50.6,0.79
2023-06-24,Tokyo,Japan,,49.81,70.57,89.59,15.63,1.37,197.63,22.83,70.12,12.94
2023-06-24,Mexico City,Mexico,,28.97,174.9,15.89,23.12,6.81,121.38,31.9,46.13,5.54
2023-06-24,Istanbul,Turkey,,26.51,10.62,28.24,44.74,5.27,154.68,15.81,61.54,10.58
2023-06-24,Madrid,Spain,,23.4,26.85,77.97,35.38,4.39,44.94,25.3,85.74,3.3
2023-06-24,Tokyo,Japan,,23.45,158.62,17.37,16.95,5.31,186.95,9.44,29.79,3.88
2023-06-24,Tokyo,Japan,,142.54,104.46,75.79,26.12,0.67,36.01,36.95,94.92,2.58
2023-06-24,Toronto,Canada,,94.15,53.47,91.19,47.11,7.58,196.91,22.59,40.31,3.66
2023-06-24,Paris,France,,94.88,158.45,98.74,4.81,2.23,198.62,1.24,43.07,0.65
2023-06-25,Madrid,Spain,,111.35,48.46,99.51,44.47,4.15,195.04,38.87,52.68,7.23
2023-06-25,London,UK,,128.35,145.42,57.47,6.93,5.49,165.75,25.31,22.69,2.51
2023-06-25,Paris,France,,45.91,155.02,66.47,14.23,4.28,38.54,7.38,71.92,13.63
2023-06-25,Seoul,South Korea,,46.58,141.48,68.15,43.03,5.89,18.82,-7.5,18.45,14.21
2023-06-25,Mexico City,Mexico,,46.34,18.14,47.94,32.52,0.26,63.23,0.06,68.0,3.78
2023-06-25,Cairo,Egypt,,81.51,50.54,42.17,46.42,1.57,40.51,-0.01,56.53,3.05
2023-06-25,Istanbul,Turkey,,107.48,150.16,19.54,33.89,9.75,115.68,-9.45,73.93,17.83
2023-06-25,Seoul,South Korea,,73.37,30.29,75.62,1.91,1.91,175.92,-5.78,86.88,2.41
2023-06-25,Johannesburg,South Africa,,44.49,152.25,58.04,19.66,4.17,163.08,39.5,43.55,17.65
2023-06-25,Madrid,Spain,,93.03,155.37,33.66,5.95,7.38,100.76,-2.08,23.23,8.5
2023-06-25,Mumbai,India,,17.3,192.62,75.78,7.39,1.44,171.78,-3.64,67.7,12.57
2023-06-25,Toronto,Canada,,115.35,68.62,72.67,3.02,0.99,30.68,1.34,62.12,18.81
2023-06-25,Berlin,Germany,,98.29,171.59,95.13,20.58,9.97,196.68,13.76,83.12,3.06
2023-06-25,Bangkok,Thailand,,77.06,114.31,24.99,45.8,8.55,64.48,-1.39,27.47,6.25
2023-06-25,Johannesburg,South Africa,,48.37,102.45,46.6,30.7,8.79,115.2,10.29,33.31,17.14
2023-06-25,Toronto,Canada,,102.43,186.72,34.1,37.41,3.73,117.42,8.28,74.98,13.16
2023-06-25,Seoul,South Korea,,46.76,121.44,18.04,47.31,4.53,154.78,28.33,60.69,3.09
2023-06-25,Rio de Janeiro,Brazil,,57.56,16.92,7.02,49.84,0.48,160.73,37.91,18.11,7.66
2023-06-25,Bangkok,Thailand,,88.95,53.3,61.66,30.98,3.61,77.17,30.59,68.95,12.38
2023-06-25,Toronto,Canada,,146.72,115.52,42.98,29.14,5.25,60.4,20.24,75.47,3.1
2023-06-25,Bangkok,Thailand,,103.98,158.44,95.45,43.4,0.81,10.51,38.88,62.2,1.6
2023-06-25,Seoul,South Korea,,8.02,193.8,54.49,15.62,8.23,97.74,9.39,12.44,18.9
2023-06-25,Toronto,Canada,,30.8,124.87,83.03,31.69,1.19,38.41,33.73,88.76,19.52
2023-06-25,Moscow,Russia,,49.21,191.03,53.98,7.31,3.35,157.41,-7.79,54.3,0.64
2023-06-25,Los Angeles,USA,,72.13,155.64,39.67,41.63,4.65,123.62,30.38,96.55,14.72
2023-06-26,Cairo,Egypt,,71.79,138.37,37.57,9.78,8.66,197.38,17.2,63.96,2.95
2023-06-26,Istanbul,Turkey,,119.27,43.34,60.23,36.21,9.23,150.24,29.45,44.69,18.98
2023-06-26,Tokyo,Japan,,85.21,61.98,71.6,3.76,2.32,171.53,19.77,25.55,16.5
2023-06-26,New York,USA,,105.68,125.56,97.18,8.65,5.22,10.52,19.26,67.46,2.95
2023-06-26,New York,USA,,82.4,80.55,91.9,46.52,0.27,146.03,30.84,49.96,17.45
2023-06-26,Cairo,Egypt,,33.15,82.97,99.29,6.68,7.64,153.32,3.81,56.17,19.25
2023-06-26,Johannesburg,South Africa,,105.21,187.21,13.86,43.8,9.61,87.69,-8.59,40.59,10.83
2023-06-26,Mumbai,India,,99.84,91.62,61.01,27.77,7.37,49.93,34.18,30.12,11.05
2023-06-26,Istanbul,Turkey,,126.69,161.04,83.05,5.32,0.89,58.59,35.77,39.66,4.78
2023-06-26,Madrid,Spain,,92.83,47.09,49.98,12.49,8.79,184.03,33.0,24.93,16.57
2023-06-26,Paris,France,,102.76,168.98,46.67,48.31,9.56,36.42,-8.69,44.41,9.61
2023-06-26,Bangkok,Thailand,,140.12,33.97,93.11,46.39,8.85,117.49,-6.55,79.07,6.53
2023-06-26,Dubai,UAE,,120.73,142.53,18.16,32.9,9.13,47.13,11.06,78.1,18.97
2023-06-26,Madrid,Spain,,141.68,43.15,86.92,5.01,9.58,137.93,9.36,33.11,14.35
2023-06-26,Madrid,Spain,,55.22,135.61,63.23,29.75,1.29,18.18,30.88,87.69,13.32
2023-06-26,Sydney,Australia,,28.46,59.8,64.34,17.47,3.6,58.72,20.24,26.91,2.93
2023-06-26,Toronto,Canada,,18.21,134.15,34.23,44.37,8.21,188.17,14.6,58.56,12.45
2023-06-26,Mumbai,India,,144.95,158.4,90.01,1.89,1.8,73.86,38.4,48.53,11.91
2023-06-26,Johannesburg,South Africa,,51.5,100.41,64.74,26.31,5.39,80.1,-3.94,58.79,3.52
2023-06-26,Johannesburg,South Africa,,60.54,125.24,8.41,30.23,9.64,198.17,38.03,18.03,19.21
2023-06-26,New York,USA,,109.51,45.6,53.0,24.62,2.51,116.26,5.45,90.83,13.43
2023-06-26,Cairo,Egypt,,35.17,170.45,35.85,18.87,2.2,143.24,20.12,10.65,5.36
2023-06-26,Seoul,South Korea,,16.72,50.14,6.19,34.93,0.66,164.19,-5.53,62.43,4.96
2023-06-26,Johannesburg,South Africa,,135.36,29.29,85.86,11.09,1.03,56.63,29.31,63.45,2.55
2023-06-26,Johannesburg,South Africa,,111.82,66.07,25.48,44.55,6.71,33.27,28.24,66.21,19.24
2023-06-26,London,UK,,18.72,63.35,48.59,7.85,7.83,122.67,37.34,12.45,14.03
2023-06-26,Los Angeles,USA,,149.16,111.7,86.83,44.89,4.69,188.97,6.1,49.19,10.78
2023-06-26,Berlin,Germany,,125.07,163.51,25.1,42.65,6.15,189.61,-8.65,37.32,9.36
2023-06-26,Cairo,Egypt,,73.63,168.12,92.34,2.73,3.76,50.01,26.89,82.92,10.19
2023-06-26,Johannesburg,South Africa,,26.42,43.47,59.69,8.1,0.13,50.77,37.1,60.68,18.34
2023-06-26,Berlin,Germany,,136.88,116.06,68.19,37.66,6.29,160.76,34.28,26.51,2.22
2023-06-27,Moscow,Russia,,113.69,158.81,8.58,33.48,5.86,38.29,15.53,29.28,11.43
2023-06-27,Moscow,Russia,,37.21,51.01,62.53,7.09,3.41,159.97,26.06,58.76,17.41
2023-06-27,Cairo,Egypt,,128.8,92.43,77.2,32.61,7.94,14.95,-9.16,37.55,7.9
2023-06-27,Seoul,South Korea,,80.03,62.66,68.49,45.19,4.09,78.58,17.58,79.78,15.86
2023-06-27,Mexico City,Mexico,,35.23,44.98,81.98,45.87,7.04,133.28,4.48,58.08,15.34
2023-06-27,Rio de Janeiro,Brazil,,80.61,121.54,35.77,21.0,4.35,147.4,33.48,78.46,16.98
2023-06-27,New York,USA,,50.78,187.36,23.15,7.96,7.37,164.96,13.19,85.83,3.77
2023-06-27,Bangkok,Thailand,,146.58,114.0,46.17,13.69,0.6,147.66,17.29,29.48,3.93
2023-06-27,Rio de Janeiro,Brazil,,29.61,97.52,16.75,16.41,2.21,99.9,4.91,31.48,4.94
2023-06-27,Bangkok,Thailand,,14.8,57.29,50.98,44.96,2.03,173.1,-8.86,51.12,7.99
2023-06-27,Paris,France,,51.4,148.47,60.13,30.15,2.41,125.62,-0.08,82.59,15.71
2023-06-27,Cairo,Egypt,,19.15,18.0,33.08,25.22,9.4,169.19,35.96,34.61,1.98
2023-06-27,Los Angeles,USA,,39.53,171.34,79.99,6.58,2.55,99.76,25.44,71.07,17.13
2023-06-27,Paris,France,,10.7,71.04,92.32,42.26,7.2,169.45,2.14,38.71,18.81
2023-06-27,Mexico City,Mexico,,139.71,89.94,29.29,40.1,9.94,83.39,-7.13,49.31,19.26
2023-06-27,Mexico City,Mexico,,70.73,112.75,86.09,35.67,5.52,28.6,6.61,42.21,9.7
2023-06-27,Toronto,Canada,,143.43,175.19,34.83,40.29,7.47,99.79,1.7,16.44,10.53
2023-06-27,Mexico City,Mexico,,85.66,162.05,24.81,23.43,1.53,119.01,19.14,30.89,16.77
2023-06-27,Johannesburg,South Africa,,33.38,31.21,79.45,38.1,4.72,32.62,-6.54,37.31,15.74
2023-06-27,Bangkok,Thailand,,23.72,120.95,14.28,37.64,5.18,172.89,26.96,23.35,5.43
2023-06-27,Bangkok,Thailand,,24.85,27.35,27.68,44.03,7.68,33.61,26.68,76.15,9.0
2023-06-27,Bangkok,Thailand,,91.22,16.53,45.47,1.98,3.33,180.42,30.28,31.38,2.45
2023-06-27,Moscow,Russia,,11.56,176.9,83.88,42.89,6.61,177.75,6.51,97.19,10.29
2023-06-27,London,UK,,72.85,74.28,10.59,23.37,3.86,124.78,-7.8,74.56,13.21
2023-06-27,Paris,France,,72.33,185.12,44.27,24.22,2.93,189.36,26.9,27.11,2.99
2023-06-27,Madrid,Spain,,47.84,159.0,52.49,39.71,4.07,176.78,-9.47,93.63,19.84
2023-06-27,New York,USA,,49.76,149.52,55.22,39.85,8.49,88.96,-3.61,83.5,1.86
2023-06-27,Toronto,Canada,,79.41,54.7,51.35,16.66,9.48,125.54,-0.54,32.0,13.07
2023-06-28,Johannesburg,South Africa,,65.42,121.41,12.34,16.66,7.39,67.4,4.44,61.48,0.91
2023-06-28,Beijing,China,,14.54,51.42,35.72,28.78,2.68,78.68,10.29,94.47,9.45
2023-06-28,New York,USA,,68.84,60.81,80.54,31.91,9.63,32.67,-5.88,96.69,1.25
2023-06-28,Johannesburg,South Africa,,6.42,122.93,76.97,41.84,6.26,150.27,2.44,18.61,12.76
2023-06-28,Sydney,Australia,,111.66,100.86,23.85,4.11,2.38,100.4,-5.66,84.78,9.94
2023-06-28,Mumbai,India,,119.33,31.89,34.13,43.53,4.53,99.96,-3.01,91.41,8.34
2023-06-28,Mexico City,Mexico,,105.76,168.43,90.57,25.61,4.43,139.48,14.64,87.09,5.53
2023-06-28,Toronto,Canada,,126.12,22.94,10.36,45.58,0.72,121.59,3.33,49.86,5.23
2023-06-28,Berlin,Germany,,90.32,74.84,85.29,26.63,1.35,62.3,28.01,59.84,17.07
2023-06-28,Berlin,Germany,,69.46,108.53,57.25,27.97,9.86,149.74,24.66,26.45,13.9
2023-06-28,Madrid,Spain,,115.86,163.91,65.07,4.63,0.39,154.62,18.68,54.44,16.6
2023-06-28,Toronto,Canada,,101.91,167.71,69.46,26.5,0.52,65.24,38.94,76.24,14.87
2023-06-28,Madrid,Spain,,106.04,28.7,69.59,19.92,5.95,54.41,11.53,25.08,11.65
2023-06-28,Tokyo,Japan,,139.71,136.61,98.0,33.23,0.47,55.91,2.23,98.84,17.03
2023-06-28,Tokyo,Japan,,80.4,98.0,23.2,28.38,0.84,149.24,-1.9,13.93,9.75
2023-06-28,New York,USA,,10.15,23.24,68.51,44.16,7.87,37.07,36.35,95.42,17.79
2023-06-28,Sydney,Australia,,131.56,117.02,6.53,25.71,2.87,50.54,-5.56,18.14,10.1
2023-06-28,Rio de Janeiro,Brazil,,79.76,53.93,49.41,7.52,7.16,85.64,33.71,60.64,2.72
2023-06-28,Johannesburg,South Africa,,137.3,114.99,61.23,44.23,6.44,174.2,17.44,96.52,1.17
2023-06-28,Moscow,Russia,,62.2,65.17,64.25,45.28,2.34,51.79,18.08,32.93,3.55
